Bdataset_number/I:physics_short/C:crossSection_pb/D:kFactor/D:genFiltEff/D:crossSectionTotalRelUncertUP/D
#1;95;0cid/I:name/C:xsec/F:kfac/F:eff/F:relunc/F
# cross-sections are in pb
# DSID	xsec	           k-fac	   eff		      rel. unc.
##########################################################################################################################
# ttbar
341974   0.015771          1.0             0.041082           0.0    
341975   1.5961e-05        1.0             1.0                0.0    
341454   0.025214          1.0             4.3633E-01         0.0    
342097   0.0009421872      1.34726443186   1.0                0.0
342098   -0.033518         1.0             1.0                0.0    
342178   1.547e-07         1.45440095371   1.0                0.0    
342189   1.963e-08         0.978130382588  1.0                0.0    
342282   30.198            1.45440095371   1.0                0.0    
342283   3.8318            0.978130382588  1.0                0.0    
342284   1.1021            1.0             1.0                0.0    
342285   0.60072           1.0             1.0                0.0    
342286   0.41327           1.34716663156   1.0                0.0    
342287   -0.03351          1.34716663156   1.0                0.0    
342288   0.00115938        1.0             1.0                0.0    
343365   0.05343           1.0             1.0                0.0    
343366   0.22276           1.0             1.0                0.0    
343367   0.23082           1.0             1.0                0.0    
345074   3.7365            1.0             1.7685E-01         0.0          
345075   3.7365            1.0             1.7679E-01         0.0
345076   3.7366            1.0             4.7293E-01         0.0
345121   28.303            1.0             1.6607E-01         0.0
345122   28.302            1.0             1.6617E-01         0.0
345123   28.302            1.0             4.5052E-01         0.0
###################################################
# Madgra
410066   0.17656           1.32            1.0000E+00         0.0    
410067   0.14062           1.32            1.0000E+00         0.0    
410068   0.1368            1.32            1.0000E+00         0.0    
410073   0.17321           1.47            1.0000E+00         0.0    
410074   0.16533           1.47            1.0000E+00         0.0    
410075   0.17289           1.47            1.0000E+00         0.0    
410081   0.0080953         1.22342593851   1.0000E+00         0.0    
410111   0.0088305         1.51            1.0000E+00         0.0    
410112   0.014379          1.51            1.0000E+00         0.0    
410113   0.0088198         1.51            1.0000E+00         0.0    
410114   0.014393          1.51            1.0000E+00         0.0    
410115   0.0090199         1.51            1.0000E+00         0.0    
410116   0.014614          1.51            1.0000E+00         0.0    
###################################################
# aMC@NL
410155   0.54838           1.096           1.0000E+00         0.0    
410156   0.1549            1.11            1.0000E+00         0.0    
410157   0.52809           1.11            1.0000E+00         0.0    
410159   679.76            1.22360833235   5.4413E-01         0.0    
410160   679.12            1.224761456     4.5609E-01         0.0    
410215   0.015556          1.0             1.0000E+00         0.0    
410217   0.015483          1.0             1.0000E+00         0.0    
410218   0.036865          1.12            1.0000E+00         0.0    
410219   0.036868          1.12            1.0000E+00         0.0    
410220   0.036515          1.12            1.0000E+00         0.0    
410276   0.018233          1.12            1.0000E+00         0.0    
410277   0.018237          1.12            1.0000E+00         0.0    
410278   0.0019579         1.12            1.0000E+00         0.0    
410397   0.18576           1.12            1.0000E+00         0.0    
410398   0.18637           1.12            1.0000E+00         0.0    
410399   0.018744          1.12            1.0000E+00         0.0    
###################################################
# Sherpa
410142   0.11314           1.09            1.0000E+00         0.0    
410143   0.6872            1.10            1.0000E+00         0.0    
410144   0.57736           1.04            1.0000E+00         0.0    
###################################################
# Madgra
304014   0.0016397         1.0             1.0000E+00         0.0    
410080   0.0091631         1.00413615479   1.0000E+00         0.0    
###################################################
# Pythia
423300   2433800000.0      1.0             7.4235E-02         0.0    
423301   727780000.0       1.0             9.8194E-02         0.0    
423302   134360000.0       1.0             1.4348E-01         0.0    
423303   33857000.0        1.0             1.7998E-01         0.0    
###################################################
# Madgra
410082   2.9788            1.47            1.0000E+00         0.0    
410083   2.9805            1.47            2.8386E-01         0.0    
410084   2.9805            1.47            1.1291E-01         0.0    
410087   2.2295            1.47            1.0000E+00         0.0    
410088   2.2295            1.47            3.0419E-01         0.0    
410089   2.2295            1.47            1.2492E-01         0.0    
###################################################
# aMcAtN
407320   0.2154            1.0             1.0000E+00         0.0    
#lsetup  "asetup AthAnalysis,21.2.13" pyAMI
#getMetadata.py --timestamp="2017-12-18 13:38:08" --physicsGroups="SUSY,PMG,MCGN" --fields="dataset_number,physics_short,crossSection_pb,kFactor,genFiltEff,crossSectionTotalRelUncertUP" --inDsTxt="susy_bkg_datasets.txt"
